Country_code,Region_name,Country,Country (CN),IATA,Airport,Latitude,Longitude
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,FUB,Fulleborn ,-6.1518,150.626
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,GAZ,Guasopa ,-9.22592,152.944
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,GMI,Gasmata ,-6.27111,150.331
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,HKN,Hoskins ,-5.46217,150.405
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,IBI,Iboki ,-5.5536,149.19
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,KDR,Kandrian ,-6.19217,149.548
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,KVE,Kitava Island ,-8.6285,151.327
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,LGN,Linga Linga ,-5.53194,149.734
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,MFZ,Meselia ,-6.1364,149.118
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,NUT,Nutuve ,-5.63333,151.383
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,SXH,Sehulea ,-9.96453,151.162
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,SXW,Sauren ,-5.9701,148.854
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,TGL,Tagula ,-11.3311,153.203
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,TLW,Talasea ,-5.2726,150.009
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,UVO,Uvol ,-6.0178,150.956
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,WBC,Wapolu ,-9.3376,150.509
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,WIU,Witu ,-4.68952,149.44
PG,West New Britain,Papua New Guinea,巴布亞紐幾內亞,WUM,Wasum ,-6.0491,149.337
PG,West Sepik,Papua New Guinea,巴布亞紐幾內亞,TAJ,Tadji ,-3.19819,142.431
PG,West Sepik,Papua New Guinea,巴布亞紐幾內亞,VAI,Vanimo ,-2.6926,141.303
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,AMG,Amboin ,-4.6,143.5
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,AOB,Annanberg ,-4.90417,144.636
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,AUI,Aua Island ,-1.46056,143.065
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,BMH,Bomai ,-6.37317,144.637
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,BNZ,Banz ,-5.807,144.623
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,CVB,Chungrebu ,-4.80662,144.715
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,GBF,Negarbo ,-6.56778,144.703
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,HGU,Mount Hagen ,-5.82679,144.296
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,KMB,Koinambe ,-5.4875,144.607
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,KNE,Kanainj ,-5.2903,144.707
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,KPM,Kompiam ,-5.38167,143.925
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,MDM,Munduku ,-4.6204,143.452
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,MZN,Minj ,-5.86667,144.667
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,PGN,Pangia ,-6.386,144.108
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,RUU,Ruti ,-5.33444,144.257
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,SIM,Simbai ,-5.27861,144.545
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,SPV,Sepik Plains ,-3.8821,143.673
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,TBA,Tabibuga ,-5.5766,144.651
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,TBE,Timbunke ,-4.19663,143.519
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,TCK,Tinboli ,-4.0949,143.384
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,UAE,Mount Aue ,-6.23417,144.665
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,WUV,Wuvulu Island ,-1.73611,142.837
PG,Western Highlands,Papua New Guinea,巴布亞紐幾內亞,YEQ,Yankisa ,-5.10972,143.918
PG,Western,Papua New Guinea,巴布亞紐幾內亞,ABP,Atkamba ,-6.06556,141.095
PG,Western,Papua New Guinea,巴布亞紐幾內亞,AIH,Aiambak ,-7.34278,141.268
PG,Western,Papua New Guinea,巴布亞紐幾內亞,AKG,Anguganak ,-3.5605,142.217
PG,Western,Papua New Guinea,巴布亞紐幾內亞,AMF,Ama ,-4.10111,141.67
PG,Western,Papua New Guinea,巴布亞紐幾內亞,AMU,Amanab ,-3.586,141.214
PG,Western,Papua New Guinea,巴布亞紐幾內亞,ATP,Aitape Airstrip,-3.14361,142.347
PG,Western,Papua New Guinea,巴布亞紐幾內亞,AWB,Awaba ,-8.00611,142.748
PG,Western,Papua New Guinea,巴布亞紐幾內亞,BIZ,Bimin ,-5.28611,142.033
PG,Western,Papua New Guinea,巴布亞紐幾內亞,BOT,Bosset ,-7.23726,141.106
PG,Western,Papua New Guinea,巴布亞紐幾內亞,BPK,Biangabip ,-5.52639,141.745
PG,Western,Papua New Guinea,巴布亞紐幾內亞,BSP,Bensbach ,-8.85806,141.259
PG,Western,Papua New Guinea,巴布亞紐幾內亞,BVP,Bolovip ,-5.3633,141.655
PG,Western,Papua New Guinea,巴布亞紐幾內亞,BWP,Bewani ,-3.02167,141.165
PG,Western,Papua New Guinea,巴布亞紐幾內亞,DAU,Daru ,-9.08676,143.208
PG,Western,Papua New Guinea,巴布亞紐幾內亞,DBP,Debepare ,-6.30861,141.906
PG,Western,Papua New Guinea,巴布亞紐幾內亞,DLB,Dalbertis ,56.7417,23.8911
PG,Western,Papua New Guinea,巴布亞紐幾內亞,EPT,Eliptamin ,-5.0412,141.678
PG,Western,Papua New Guinea,巴布亞紐幾內亞,FAQ,Frieda River ,-4.61047,141.96
PG,Western,Papua New Guinea,巴布亞紐幾內亞,FRQ,Feramin ,-5.208,141.699
PG,Western,Papua New Guinea,巴布亞紐幾內亞,FUM,Fuma ,-6.3933,142.441
PG,Western,Papua New Guinea,巴布亞紐幾內亞,GBC,Gasuke ,-6.1028,141.739
PG,Western,Papua New Guinea,巴布亞紐幾內亞,GLP,Gulgubip ,-5.2808,141.541
PG,Western,Papua New Guinea,巴布亞紐幾內亞,GUE,Guriaso ,-3.58317,141.589
PG,Western,Papua New Guinea,巴布亞紐幾內亞,GUV,Mougulu ,-6.28086,142.421
PG,Western,Papua New Guinea,巴布亞紐幾內亞,GVI,Green River ,-3.90224,141.171
PG,Western,Papua New Guinea,巴布亞紐幾內亞,IMD,Imonda ,-3.328,141.157
PG,Western,Papua New Guinea,巴布亞紐幾內亞,KDQ,Kamberatoro ,-3.60056,141.052
PG,Western,Papua New Guinea,巴布亞紐幾內亞,KGM,Kungim ,-5.671,141.03
PG,Western,Papua New Guinea,巴布亞紐幾內亞,KPE,Yapsiei ,-4.62806,141.094
PG,Western,Papua New Guinea,巴布亞紐幾內亞,KUX,Kuyol ,-5.37236,141.624
PG,Western,Papua New Guinea,巴布亞紐幾內亞,LMI,Lumi ,-3.47684,142.041
PG,Western,Papua New Guinea,巴布亞紐幾內亞,LMY,Lake Murray ,-7.00992,141.494
PG,Western,Papua New Guinea,巴布亞紐幾內亞,LNF,Munbil ,-4.85594,141.22
PG,Western,Papua New Guinea,巴布亞紐幾內亞,LTF,Leitre ,-2.8337,141.626
PG,Western,Papua New Guinea,巴布亞紐幾內亞,MHY,Morehead ,-8.71411,141.644
PG,Western,Papua New Guinea,巴布亞紐幾內亞,MPX,Miyanmin ,-4.90306,141.621
PG,Western,Papua New Guinea,巴布亞紐幾內亞,MRH,May River ,-4.3615,141.785
PG,Western,Papua New Guinea,巴布亞紐幾內亞,NGR,Ningerum ,-5.66667,141.117
PG,Western,Papua New Guinea,巴布亞紐幾內亞,NOM,Nomad River ,-6.294,142.234
PG,Western,Papua New Guinea,巴布亞紐幾內亞,OBX,Obo ,-7.59062,141.324
PG,Western,Papua New Guinea,巴布亞紐幾內亞,OKP,Oksapmin ,-5.2261,142.226
PG,Western,Papua New Guinea,巴布亞紐幾內亞,OKV,Okao ,-5.55667,141.033
PG,Western,Papua New Guinea,巴布亞紐幾內亞,OLQ,Olsobip ,-5.38972,141.515
PG,Western,Papua New Guinea,巴布亞紐幾內亞,OSG,Ossima ,-2.91556,141.297
PG,Western,Papua New Guinea,巴布亞紐幾內亞,PGB,Pangoa ,-7.0226,141.561
PG,Western,Papua New Guinea,巴布亞紐幾內亞,RMN,Rumginae ,-5.89722,141.272
PG,Western,Papua New Guinea,巴布亞紐幾內亞,SBC,Selbang ,-5.315,141.752
PG,Western,Papua New Guinea,巴布亞紐幾內亞,SBE,Suabi ,-6.10444,142.278
PG,Western,Papua New Guinea,巴布亞紐幾內亞,SIZ,Sissano ,-2.99944,142.044
PG,Western,Papua New Guinea,巴布亞紐幾內亞,SKC,Suki ,-8.0466,141.722
PG,Western,Papua New Guinea,巴布亞紐幾內亞,TBG,Tabubil ,-5.27861,141.226
PG,Western,Papua New Guinea,巴布亞紐幾內亞,TFB,Tifalmin ,-5.1173,141.419
PG,Western,Papua New Guinea,巴布亞紐幾內亞,TFM,Telefomin ,-5.12608,141.642
PG,Western,Papua New Guinea,巴布亞紐幾內亞,TKW,Tekin ,-5.24367,142.165
PG,Western,Papua New Guinea,巴布亞紐幾內亞,TLP,Tumolbil ,-4.7748,141.013
PG,Western,Papua New Guinea,巴布亞紐幾內亞,TRJ,Tarakbits ,-5.614,141.042
PG,Western,Papua New Guinea,巴布亞紐幾內亞,UKU,Nuku ,-3.67665,142.484
PG,Western,Papua New Guinea,巴布亞紐幾內亞,UNG,Kiunga ,-6.12571,141.282
PG,Western,Papua New Guinea,巴布亞紐幾內亞,WEP,Weam ,-8.6184,141.138
PG,Western,Papua New Guinea,巴布亞紐幾內亞,WPM,Wipim ,-8.78822,142.882
PG,Western,Papua New Guinea,巴布亞紐幾內亞,XYR,Edwaki ,-3.88399,141.792
PH,Agusan del Norte,Philippines (the),菲律賓,BXU,Bancasi ,8.9515,125.479
PH,Aklan,Philippines (the),菲律賓,KLO,Kalibo International ,11.6794,122.376
PH,Aklan,Philippines (the),菲律賓,MPH,Godofredo P. Ramos  (Caticlan ),11.9245,121.954
PH,Albay,Philippines (the),菲律賓,DRP,Bicol International ,13.1115,123.6814
PH,Albay,Philippines (the),菲律賓,LGP,Legazpi International ,13.1575,123.735
PH,Antique,Philippines (the),菲律賓,EUQ,Evelio Javier  (Antique ),10.766,121.933
PH,Aurora,Philippines (the),菲律賓,BQA,Dr. Juan C. Angara ,15.7293,121.5
PH,Aurora,Philippines (the),菲律賓,CGG,Casiguran ,16.1941,122.065
PH,Bataan,Philippines (the),菲律賓,SFS,Subic Bay International ,14.7944,120.271
PH,Batanes,Philippines (the),菲律賓,BSO,Basco ,20.4513,121.98
PH,Benguet,Philippines (the),菲律賓,BAG,Loakan ,16.3751,120.62
PH,Bohol,Philippines (the),菲律賓,TAG,Tagbilaran ,9.66544,123.854
PH,Bukidnon,Philippines (the),菲律賓,XMA,Maramag ,7.7538,125.033
PH,Cagayan,Philippines (the),菲律賓,LLC,Cagayan North International  (Lal-lo ),18.1811,121.745
PH,Cagayan,Philippines (the),菲律賓,TUG,Tuguegarao ,17.6434,121.733
PH,Camarines Norte,Philippines (the),菲律賓,DTE,Bagasbas ,14.1292,122.98
PH,Camarines Sur,Philippines (the),菲律賓,WNP,Naga ,13.5849,123.27
PH,Camiguin,Philippines (the),菲律賓,CGM,Camiguin ,9.25352,124.707
PH,Capiz,Philippines (the),菲律賓,RXS,Roxas ,11.5977,122.752
PH,Catanduanes,Philippines (the),菲律賓,VRC,Virac ,13.5764,124.206
PH,Cavite,Philippines (the),菲律賓,SGL,Danilo Atienza Air Base,14.4954,120.904
PH,Cebu,Philippines (the),菲律賓,CEB,Mactan-Cebu International ,10.3075,123.979
PH,Compostela Valley,Philippines (the),菲律賓,MXI,Mati  (Imelda R. Marcos ),6.94909,126.274
PH,Davao del Sur,Philippines (the),菲律賓,DVO,Francisco Bangoy International ,7.12552,125.646
PH,Eastern Samar,Philippines (the),菲律賓,BPA,Borongan ,11.6756,125.4783
PH,Eastern Samar,Philippines (the),菲律賓,DSG,Dilasag ,16.4458,122.207
PH,Ilocos Norte,Philippines (the),菲律賓,LAO,Laoag International ,18.1781,120.532
PH,Iloilo,Philippines (the),菲律賓,ICO,Sicogon ,11.4595,123.251
PH,Iloilo,Philippines (the),菲律賓,ILO,Iloilo International ,10.833,122.493
PH,Isabela,Philippines (the),菲律賓,CYZ,Cauayan ,16.9299,121.753
PH,La Union,Philippines (the),菲律賓,SFE,San Fernando ,16.5956,120.303
PH,Lanao del Norte,Philippines (the),菲律賓,IGN,Maria Cristina  (Iligan ),8.13049,124.215
PH,Leyte,Philippines (the),菲律賓,OMC,Ormoc ,11.058,124.565
PH,Leyte,Philippines (the),菲律賓,TAC,Daniel Z. Romualdez ,11.228,125.028
PH,Maguindanao,Philippines (the),菲律賓,CBO,Awang ,7.16524,124.21
PH,Maguindanao,Philippines (the),菲律賓,MLP,Malabang ,7.61722,124.059
PH,Marinduque,Philippines (the),菲律賓,MRQ,Marinduque ,13.361,121.826
PH,Masbate,Philippines (the),菲律賓,MBT,Moises R. Espinosa  (Masbate ),12.3697,123.63
PH,Mindoro Occidental,Philippines (the),菲律賓,LBX,Lubang ,13.8554,120.105
PH,Mindoro Occidental,Philippines (the),菲律賓,MBO,Mamburao ,13.2081,120.605
PH,Mindoro Occidental,Philippines (the),菲律賓,SJI,San Jose ,12.3615,121.047
PH,Misamis Oriental,Philippines (the),菲律賓,CGY,Laguindingan ,8.6122,124.456
PH,Misamis Oriental,Philippines (the),菲律賓,OZC,Labo ,8.17851,123.842
PH,National Capital Region,Philippines (the),菲律賓,MNL,Ninoy Aquino International  / Villamor Air Base,14.5086,121.02
PH,Negros Occidental,Philippines (the),菲律賓,AAV,Allah Valley ,6.36682,124.751
PH,Negros Occidental,Philippines (the),菲律賓,BCD,Bacolod-Silay International ,10.7764,123.015
PH,Negros Occidental,Philippines (the),菲律賓,DGT,Sibulan  (Dumaguete ),9.33371,123.3
PH,Northern Samar,Philippines (the),菲律賓,CRM,Catarman National ,12.5024,124.636
PH,Palawan,Philippines (the),菲律賓,CUJ,Culion ,11.8553,119.938
PH,Palawan,Philippines (the),菲律賓,CYU,Cuyo ,10.8581,121.069
PH,Palawan,Philippines (the),菲律賓,ENI,El Nido ,11.2024,119.416
PH,Palawan,Philippines (the),菲律賓,PPS,Puerto Princesa International ,9.74212,118.759
PH,Palawan,Philippines (the),菲律賓,RZP,Cesar Lim Rodriguez ,10.8187,119.508
PH,Palawan,Philippines (the),菲律賓,SWL,San Vicente ,10.525,119.274
PH,Palawan,Philippines (the),菲律賓,USU,Francisco B. Reyes ,12.1215,120.1
PH,Palawan,Philippines (the),菲律賓,XCN,Coron ,12.1211,120.099
PH,Pampanga,Philippines (the),菲律賓,CRK,Clark International ,15.186,120.56
PH,Quezon,Philippines (the),菲律賓,BSI,Balesin ,14.4194,122.039
PH,Romblon,Philippines (the),菲律賓,TBH,Tugdan ,12.311,122.085
PH,Samar,Philippines (the),菲律賓,CYP,Calbayog ,12.0727,124.545
PH,Samar,Philippines (the),菲律賓,TGB,Tagbita ,12.0721,124.546
PH,South Cotabato,Philippines (the),菲律賓,GES,General Santos International  (Tambler ),6.058,125.096
PH,Sultan Kudarat,Philippines (the),菲律賓,LWA,Lebak ,6.6739,124.058
PH,Sulu,Philippines (the),菲律賓,JOL,Jolo ,6.05367,121.011
PH,Sulu,Philippines (the),菲律賓,SSV,Siasi ,5.558,120.833
PH,Surigao del Norte,Philippines (the),菲律賓,IAO,Sayak  (Siargao ),9.8591,126.014
PH,Surigao del Norte,Philippines (the),菲律賓,SUG,Surigao ,9.75584,125.481
PH,Surigao del Sur,Philippines (the),菲律賓,BNQ,Baganga ,7.61194,126.569
PH,Surigao del Sur,Philippines (the),菲律賓,BPH,Bislig ,8.19595,126.322
PH,Surigao del Sur,Philippines (the),菲律賓,TDG,Tandag ,9.07211,126.171
PH,Tawi-Tawi,Philippines (the),菲律賓,CDY,Cagayan de Sulu ,7.014,118.496
PH,Tawi-Tawi,Philippines (the),菲律賓,TWT,Sanga-Sanga ,5.04699,119.743
PH,Zamboanga Sibugay,Philippines (the),菲律賓,IPE,Ipil ,7.78556,122.602
PH,Zamboanga del Norte,Philippines (the),菲律賓,DPL,Dipolog ,8.60198,123.342
PH,Zamboanga del Norte,Philippines (the),菲律賓,XSO,Siocon ,7.71048,122.161
PH,Zamboanga del Sur,Philippines (the),菲律賓,PAG,Pagadian ,7.83073,123.461
PH,Zamboanga del Sur,Philippines (the),菲律賓,ZAM,Zamboanga International ,6.92242,122.06
PK,Azad Jammu and Kashmir,Pakistan,巴基斯坦,MFG,Muzaffarabad ,34.339,73.5086
PK,Azad Jammu and Kashmir,Pakistan,巴基斯坦,RAZ,Rawalakot ,33.8497,73.7981
PK,Azad Jammu and Kashmir,Pakistan,巴基斯坦,XJM,Mangla ,33.0501,73.6384
PK,Balochistan,Pakistan,巴基斯坦,DBA,Dalbandin ,28.8783,64.3998
PK,Balochistan,Pakistan,巴基斯坦,GWD,Gwadar International ,25.2333,62.3295
PK,Balochistan,Pakistan,巴基斯坦,JIW,Jiwani ,25.0678,61.8054
PK,Balochistan,Pakistan,巴基斯坦,KDD,Khuzdar ,27.7906,66.6473
PK,Balochistan,Pakistan,巴基斯坦,LRG,Loralai ,30.3555,68.6135
PK,Balochistan,Pakistan,巴基斯坦,NHS,Nushki ,29.539,66.0233
PK,Balochistan,Pakistan,巴基斯坦,ORW,Ormara ,25.2747,64.586
PK,Balochistan,Pakistan,巴基斯坦,PJG,Panjgur ,26.9545,64.1325
PK,Balochistan,Pakistan,巴基斯坦,PSI,Pasni ,25.2905,63.3451
PK,Balochistan,Pakistan,巴基斯坦,PZH,Zhob ,31.3584,69.4636
PK,Balochistan,Pakistan,巴基斯坦,REQ,Reko Diq ,29.0469,62.1968
PK,Balochistan,Pakistan,巴基斯坦,SBQ,Sibi ,29.5712,67.8479
PK,Balochistan,Pakistan,巴基斯坦,SUL,Sui ,28.6451,69.1769
PK,Balochistan,Pakistan,巴基斯坦,TFT,Taftan ,28.9642,61.5954
PK,Balochistan,Pakistan,巴基斯坦,TUK,Turbat International ,25.9864,63.0302
PK,Balochistan,Pakistan,巴基斯坦,UET,Quetta International ,30.2514,66.9378
PK,Gilgit-Baltistan,Pakistan,巴基斯坦,CHB,Chilas ,35.4267,74.0817
PK,Gilgit-Baltistan,Pakistan,巴基斯坦,GIL,Gilgit ,35.9188,74.3336
PK,Gilgit-Baltistan,Pakistan,巴基斯坦,KDU,Skardu ,35.3355,75.536
PK,Islamabad,Pakistan,巴基斯坦,ISB,Islamabad International ,33.5607,72.8516
PK,Khyber Pakhtunkhwa,Pakistan,巴基斯坦,BNP,Bannu ,32.9729,70.5279
PK,Khyber Pakhtunkhwa,Pakistan,巴基斯坦,CJL,Chitral ,35.8866,71.8006
PK,Khyber Pakhtunkhwa,Pakistan,巴基斯坦,DSK,Dera Ismail Khan ,31.9094,70.8966
PK,Khyber Pakhtunkhwa,Pakistan,巴基斯坦,OHT,PAF Base Kohat,33.57,71.44
PK,Khyber Pakhtunkhwa,Pakistan,巴基斯坦,PAJ,Parachinar ,33.9021,70.0716
PK,Khyber Pakhtunkhwa,Pakistan,巴基斯坦,PEW,Bacha Khan International ,33.9939,71.5146
PK,Khyber Pakhtunkhwa,Pakistan,巴基斯坦,SDT,Saidu Sharif ,34.8136,72.3528
PK,Khyber Pakhtunkhwa,Pakistan,巴基斯坦,TLB,Tarbela Dam ,33.9861,72.6114
PK,Khyber Pakhtunkhwa,Pakistan,巴基斯坦,WAF,Wana ,32.3047,69.5704
PK,Punjab,Pakistan,巴基斯坦,ATG,PAF Base Minhas,33.8691,72.4009
PK,Punjab,Pakistan,巴基斯坦,BHV,Bahawalpur ,29.3481,71.718
PK,Punjab,Pakistan,巴基斯坦,BHW,Bhagatanwala ,32.0561,72.9484
PK,Punjab,Pakistan,巴基斯坦,DEA,Dera Ghazi Khan International ,29.961,70.4859
PK,Punjab,Pakistan,巴基斯坦,GRT,Gujrat ,32.6031,74.0771
PK,Punjab,Pakistan,巴基斯坦,LHE,Allama Iqbal International ,31.5216,74.4036
PK,Punjab,Pakistan,巴基斯坦,LYP,Faisalabad International ,31.365,72.9948
PK,Punjab,Pakistan,巴基斯坦,MUX,Multan International ,30.2032,71.4191
PK,Punjab,Pakistan,巴基斯坦,MWD,PAF Base M.M. Alam,32.5631,71.5707
PK,Punjab,Pakistan,巴基斯坦,RYK,Shaikh Zayed International ,28.3839,70.2796
PK,Punjab,Pakistan,巴基斯坦,SGI,PAF Base Mushaf,32.0486,72.665
PK,Punjab,Pakistan,巴基斯坦,SKT,Sialkot International ,32.5356,74.3639
PK,Sindh,Pakistan,巴基斯坦,BDN,Talhar ,24.8415,68.8384
PK,Sindh,Pakistan,巴基斯坦,DDU,Dadu ,26.7408,67.6666
PK,Sindh,Pakistan,巴基斯坦,HDD,Hyderabad ,25.3181,68.3661
PK,Sindh,Pakistan,巴基斯坦,JAG,PAF Base Shahbaz,28.2842,68.4497
PK,Sindh,Pakistan,巴基斯坦,KCF,Kadanwari ,27.1667,69.3167
PK,Sindh,Pakistan,巴基斯坦,KHI,Jinnah International ,24.9065,67.1608
PK,Sindh,Pakistan,巴基斯坦,MJD,Moenjodaro ,27.3352,68.1431
PK,Sindh,Pakistan,巴基斯坦,MPD,Sindhri ,25.6828,69.0728
PK,Sindh,Pakistan,巴基斯坦,RZS,Sawan ,26.9662,68.8781
PK,Sindh,Pakistan,巴基斯坦,SKZ,Sukkur ,27.722,68.7917
PK,Sindh,Pakistan,巴基斯坦,SYW,Sehwan Sharif ,26.4731,67.7172
PK,Sindh,Pakistan,巴基斯坦,WNS,Nawabshah ,26.2194,68.3901
PK,Sindh,Pakistan,巴基斯坦,ZIZ,Zamzama ,26.7109,67.6673
PL,Dolnoslaskie,Poland,波蘭,WRO,Copernicus  Wroclaw,51.1027,16.8858
PL,Kujawsko-pomorskie,Poland,波蘭,BZG,Bydgoszcz Ignacy Jan Paderewski ,53.0968,17.9777
PL,Lodzkie,Poland,波蘭,LCJ,Lodz Wladyslaw Reymont ,51.7219,19.3981
PL,Lubelskie,Poland,波蘭,BXP,Biala Podlaska ,52.0008,23.1325
PL,Lubelskie,Poland,波蘭,LUZ,Lublin ,51.2403,22.7136
PL,Lubuskie,Poland,波蘭,IEG,Zielona Gora ,52.1385,15.7986
PL,Malopolskie,Poland,波蘭,KRK,John Paul II International  Krakow-Balice,50.0777,19.7848
PL,Mazowieckie,Poland,波蘭,RDO,Radom ,51.3892,21.2133
PL,Mazowieckie,Poland,波蘭,WAW,Warsaw Chopin ,52.1657,20.9671
PL,Mazowieckie,Poland,波蘭,WMI,Warsaw Modlin ,52.4511,20.6518
PL,Podlaskie,Poland,波蘭,RZE,Rzeszow-Jasionka ,50.11,22.019
PL,Pomorskie,Poland,波蘭,GDN,Gdansk Lech Walesa ,54.3776,18.4662
PL,Slaskie,Poland,波蘭,CZW,Czestochowa-Rudniki ,50.885,19.2047
PL,Slaskie,Poland,波蘭,KTW,Katowice International ,50.4743,19.08
PL,Warminsko-mazurskie,Poland,波蘭,SZY,Olsztyn-Mazury Regional ,53.4819,20.9377
PL,Wielkopolskie,Poland,波蘭,POZ,Poznań–Ławica Henryk Wieniawski ,52.421,16.8263
PL,Zachodniopomorskie,Poland,波蘭,OSZ,Koszalin-Zegrze Pomorskie ,54.0425,16.2656
PL,Zachodniopomorskie,Poland,波蘭,SZZ,Solidarity Szczecin-Goleniow ,53.5847,14.9022
PM,Saint Pierre and Miquelon,Saint Pierre and Miquelon,聖皮埃爾與密克隆群群島,FSP,Saint-Pierre ,46.7629,-56.1731
PM,Saint Pierre and Miquelon,Saint Pierre and Miquelon,聖皮埃爾與密克隆群群島,MQC,Miquelon ,47.0955,-56.3803
PR,Carolina,Puerto Rico,波多黎各,SJU,Luis Munoz Marin International ,18.4394,-66.0018
PR,Ponce,Puerto Rico,波多黎各,PSE,Mercedita ,18.0083,-66.563
PR,San Juan,Puerto Rico,波多黎各,SIG,Fernando Luis Ribas Dominicci ,18.4568,-66.0981
PS,Gaza,"Palestine, State of",巴勒斯坦,GZA,Yasser Arafat International ,31.2464,34.2761
PT,Beja,Portugal,葡萄牙,BYJ,Beja ,38.0789,-7.9324
PT,Braga,Portugal,葡萄牙,BGZ,Braga ,41.5871,-8.44514
PT,Braganca,Portugal,葡萄牙,BGC,Braganca ,41.8578,-6.70713
PT,Coimbra,Portugal,葡萄牙,CBP,Coimbra ,40.1576,-8.46984
PT,Faro,Portugal,葡萄牙,FAO,Faro ,37.0144,-7.96591
PT,Faro,Portugal,葡萄牙,PRM,Portimao ,37.1493,-8.58396
PT,Lisboa,Portugal,葡萄牙,CAT,Cascais Municipal Aerodrome,38.725,-9.35523
PT,Lisboa,Portugal,葡萄牙,LIS,Lisbon Portela ,38.7813,-9.13592
PT,Lisboa,Portugal,葡萄牙,SIE,Sines ,37.9417,-8.8173
PT,Porto,Portugal,葡萄牙,OPO,Francisco Sá Carneiro ,41.2356,-8.67806
PT,Regiao Autonoma da Madeira,Portugal,葡萄牙,FNC,Madeira ,32.6979,-16.7745
